link,price,bedrooms,bathrooms,area,agency,coordinates,facilities,upload_date,stratum,parking_lots,floor,construction_age_min,construction_age_max,places,location,transportation,description
https://www.fincaraiz.com.co/apartamento-en-arriendo/192401925,1350000,3,1,48,Inmobiliarias Aliadas,"(4.582670572693629, -74.080810546875)","['Supermercados / C.Comerciales', 'Servicios Públicos', 'Sobre vía principal', 'Garaje(s)', 'Cerca de Zona Urbana', 'Ascensor', 'Cancha de Futbol', 'Calentador', 'Closet', 'Portería / Recepción', 'Instalación de gas', 'Baño compartido']",2025-05-16,3,0,-1,0,1,"['Restaurante Don Roque', 'Parque Calvo Sur - Entrada 2', 'Ciudadela Parque La Roca', 'Plaza de Mercado Las Cruces', 'Comidas Rápidas Las Ricuras de Pachito', 'Super Pizza La Bahia', 'Asadero Roque Fer', 'Parque Distrital Las Cruces', 'El Bambinos Pizza (RECOMENDADISIMO!!!', 'Tienda D1', 'Dollarcity Buenos Aires', 'Tiendas Ara Policarpa Carrera 10', 'TIENDAS D1', 'Canchas De Vitelma', 'BBQ Wings comidas rápidas', 'TIENDAS D1 Calvo sur', 'Tiendas Ara Nariño Sur', 'Paellas Paco', 'ROQUE', 'CAI Distrital']","['Bogotá', 'San Cristóbal', 'Cundinamarca']",[],"Este apartamento moderno cuenta con acabados contemporáneos en tonos claros y pisos de cerámica, creando un ambiente limpio. Destacan muebles de madera oscura que contrastan con el entorno. La iluminación natural es abundante gracias a grandes ventanas, ofreciendo vistas tanto a un entorno urbano denso como a paisajes montañosos. La distribución es abierta, facilitando la circulación de luz entre la cocina y la sala. El estado general es excelente, con paredes, techos y pisos en buen estado, listos para personalizar. Incluye un baño pequeño con acabados modernos y habitaciones bien iluminadas en un espacio funcional y acogedor."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192402013,5400000,3,2,90,Century 21 Capital Real Estate,"(4.644760345237408, -74.10016536712646)","['Canchas Deportivas', 'Salón Comunal', 'Shut de basura', 'Piso en Madera', 'Citófono', 'Ascensor', 'Trans. Público cercano', 'Zona Campestre', 'Calentador', 'Cerca centro comercial', 'Closet', 'Tanques de Agua']",2025-05-16,4,2,-1,16,30,"['Crepes & Waffles La Esperanza', 'Éxito Gran Estacion', 'Carnívoros Sede Salitre', 'Hooters Salitre', 'Ushin Japanese & Grill', 'C.c Gran Estación', 'Central Cevicheria Salitre', 'Hornitos Ciudad Empresarial', 'Di Lucca Salitre', 'Carulla Plaza Claro', 'Plaza de los Alfiles', 'Da Quei Matti Salitre', 'LA POCHE PESCADERIA', 'Brisa Marina', 'Oxxo', 'Burger Depot Salitre', 'Restaurante El Esturión', 'Restaurante Brasa Brasil', 'Tienda D1 Quinta Paredes', 'Dejamu']","['Bogotá', 'Teusaquillo', 'Cundinamarca', 'La Esperanza', 'Salitre']",['C.c Gran Estación'],"El apartamento cuenta con acabados modernos y materiales en madera en pisos y muebles de cocina y baño. La iluminación natural es moderada gracias a las ventanas de tamaño medio a grande. Su distribución es abierta, conectando de manera fluida las áreas de sala, habitaciones y cocina. Los baños tienen acabados más tradicionales con mármol. Las vistas exteriores ofrecen un entorno urbano combinado con áreas verdes. El estado general del apartamento es bien cuidado, con superficies limpias y mantenidas, y un diseño moderno y funcional."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192401993,2500000,6,2,169,Daniel Amaya Cristancho,"(4.660116189941643, -74.07458782196045)","['Vivienda Bifamiliar', 'Patio', 'Instalación de gas', 'Zona de lavandería', 'Duplex', 'Terraza']",2025-05-16,3,0,2,31,100,"['Parque de los Novios', 'Mi Gran Parrilla Boyacense - Av. Quito', 'Super Bowling Bogotá', 'El Pastor del Siete', 'Sushi Bushido', 'ASADERO DON ROQUE', 'Trattoria de la Plaza | 7 de agosto Bogotá', ""Dunkin' Calle 63"", 'Av. NQS - Calle 66', 'Demente Aguardienteria', 'Sagrada Taquería HUB 72', '7 de Agosto', 'Parque Alcázares', 'Atikoo del Pacifico', 'el paisa del 7', 'Krudo Burger & Grili Bar', 'KFC Siete de agosto', 'Tienda Ara', 'Akari Poke Bowls', 'Chorizos el Mono']","['Barrios Unidos', 'siete de agosto']","['Av. NQS - Calle 66', '7 de Agosto']","Este apartamento presenta acabados sencillos que fusionan elementos tradicionales con toques modernos. Los pisos son de madera oscura y las paredes son blancas o azules, con azulejos en la cocina y el baño. La iluminación natural es limitada, mientras que la distribución es compartimentada, con habitaciones y cocina separadas. Las vistas son urbanas o semi cerradas. El estado general es habitable, aunque hay desgaste en paredes, pisos y techos. Los muebles son básicos y funcionales, y el diseño carece de decoración destacada, aunque el techo de madera añade un toque cálido al ambiente."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192401812,8500000,3,3,160,INMOBILIARIA PANAMERICANA Y CIA LTDA,"(4.701027823644261, -74.0365219116211)","['Restaurantes', 'Supermercados / C.Comerciales', 'Piso en Madera', 'Cerca a sector comercial', 'Calentador', 'Cerca centro comercial', 'Baño Auxiliar', 'Estudio', 'Instalación de gas', 'Bombas de gasolina', 'Baño compartido', 'Parques cercanos']",2025-05-16,6,2,-1,16,30,"['Parque El Country', 'Éxito Unicentro', 'Parque fundacional de Usaquén', 'Carulla Pepe Sierra', ""Piazza by Storia D'Amore Calle 122 Bogotá"", 'Bridados Muhai', 'BrewPub Rooftop', 'La Mar • Cebichería Peruana', 'Bicono Usaquen', 'Café Amarti', 'Wagco Fusion Urban Foods', 'Crepes & Waffles Usaquén', 'Carulla Bella Suiza', 'Osaki Usaquén', 'Campo Dei Fiori - Restaurante Italiano', 'WOK Usaquén', 'Restaurante Cecilia', 'Sushi Bushido Usaquén', 'Cava Oculta de Alpina', 'Andres Carne de Res · Plazoleta de Comidas']","['Usaquén', 'Bogotá', 'Cundinamarca', 'Ac', 'Cra', 'Cl', 'Ak']",[],"El apartamento destaca por su estilo moderno y acabados en madera con tonos neutros, ofreciendo una distribución abierta en la zona social y con privacidad en habitaciones. La iluminación natural es abundante gracias a grandes ventanas. Las vistas exteriores son de un entorno natural con árboles, aunque también con edificios vecinos, indicando un entorno urbano. El estado general es excelente, sin signos de desgaste en paredes, pisos o techos. Los muebles son funcionales y minimalistas, complementados por elementos decorativos modernos."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192401954,4904000,2,2,72,Acevedo & Cia S.A.S  - Asesores Inmobiliarios,"(4.696387157575761, -74.05338764190674)","['Canchas Deportivas', 'Área Urbana', 'Salón Comunal', 'Citófono', 'Ascensor', 'Trans. Público cercano', 'Calentador', 'Cocina Integral', 'Closet', 'Chimenea', 'Instalación de gas', 'Zona Residencial']",2025-05-16,5,2,-1,16,30,"['Masa 105 | restaurante', 'Carulla Alhambra', 'Crepes & Waffles Avenida 19', 'Estación Pepe Sierra', 'La Chula 116 | Restaurante Mexicano, Rumba, y Mariachi en Vivo', 'Hotel Lancaster House Suites', 'Crepes & Waffles Arte-Sano 109', 'Bar Shamua', 'Al Agua Patos', 'WOK Av. 19', 'Coctel del Mar', 'La Kasta 106', 'Seratta Gourmand Market 114', 'Restaurante Castellana 104', 'Yanuba Restaurante Santa Bárbara', 'Hornitos Santa Bárbara', 'Plaza MX Mariachis', 'Central Cevichería av. 19', 'El Mexican 116', 'Jacques']","['Suba', 'Usaquén']",['Estación Pepe Sierra'],"El apartamento presenta un estilo contemporáneo con acabados modernos y materiales como pisos de madera laminada. Dispone de abundante iluminación natural gracias a sus amplias ventanas y tiene una distribución abierta, integrando áreas comunes como sala-comedor y cocina americana. Las habitaciones ofrecen privacidad, mientras que las vistas exteriores muestran un entorno urbano con vegetación en algunos balcones. Su estado general es bueno, con paredes, pisos y techos bien cuidados, y detalles decorativos que añaden un toque acogedor al ambiente."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192401979,1300000,4,2,72,Inmobiliarias Aliadas,"(4.670103725104155, -74.14172887802124)","['Supermercados / C.Comerciales', 'Servicios Públicos', 'Ventilación Natural', 'Colegios / Universidades', 'Cerca a sector comercial', 'Trans. Público cercano', 'Calentador', 'Cerca centro comercial', 'Baño Auxiliar', 'Piso en Baldosa / Mármol', 'Instalación de gas', 'Bombas de gasolina']",2025-05-16,3,0,-1,16,30,"['Parque Principal de Fontibón', 'Parque Fontibón', 'Plaza de Mercado Fontibón', 'fontibon centro a', 'La Ventanita', 'Villemar', ""Domino's Pizza Fontibón"", 'KFC Fontibón Centro', 'Parque Villemar', 'Hotel cosmos 100', 'Tienda Ara Fontibón Colores', 'El Surtidor Caviri y CIA S.A.S', 'La Gran Parrilla Santandereana H&S \u200d', 'Punta Camaron Restaurante', 'Parque Mascotas', 'The Good Place', 'OXXO MAR', 'El Corral Fontibón', 'Restaurante Tabasco - Comida Tradicional Mexicana', 'TIENDAS D1 EL CARMEN']","['ZONA 5', 'Bogotá', 'Fontibón', 'Cundinamarca']",[],"El apartamento tiene un estilo tradicional con acabados modernos básicos. La iluminación natural es limitada por el tamaño de las ventanas, que ofrecen una vista urbana parcialmente bloqueada. Su distribución es lineal, con un pasillo central y una cocina separada. El estado general es habitable, bien cuidado, y las paredes y techos están en buen estado. El entorno es urbano, con una construcción estándar y materiales en cerámica y madera."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192401657,2200000,3,2,67,Wendy,"(4.659068239048335, -74.13072109222412)","['Salón Comunal', 'Supermercados / C.Comerciales', 'Loft', 'Citófono', 'Ascensor', 'Calentador', 'Cocina Integral', 'Baño Auxiliar', 'Balcón', 'Parqueadero Visitantes', 'Portería / Recepción', 'Parques cercanos']",2025-05-16,4,1,6,9,15,"['Hayuelos Centro Comercial', 'Jumbo Hayuelos', 'Hornitos La Felicidad', ""McDonald's"", 'Éxito La Felicidad', 'Parque Bosque de Hayuelos', 'Xl Gourmet Modelia', 'Avícola Miluc', 'Da Quei Matti Hayuelos', 'Primitivos, Restaurante, Juegos, Bar', 'Kr 80ABIS - Cl 22D', 'Dos Banderas', 'OXXO Modelia Occidental', 'El Corral Hayuelos', 'MISHIKGA', 'AV. Centenario - KR 87', ""Domino's Pizza Hayuelos"", 'MISHI MISHI', 'Tiendas Ara Hayuelos', 'AV. Centenario - KR 78G']","['Fontibón', 'Bogotá', 'Cundinamarca']","['Kr 80ABIS - Cl 22D', 'AV. Centenario - KR 87', 'AV. Centenario - KR 78G']","El apartamento cuenta con acabados modernos y materiales de madera y cerámica. Tiene una iluminación natural adecuada gracias a las ventanas de tamaño mediano que permiten una buena entrada de luz. La distribución es abierta, con una cocina integrada al área de lavado y una sala de estar que se comunica eficientemente con el resto del espacio. Las habitaciones tienen armarios empotrados y vistas exteriores a un entorno urbano. El estado general es limpio y bien cuidado, con paredes, pisos y techos en buen estado. La decoración es mínima, priorizando la funcionalidad y organizando estanterías integradas en los dormitorios."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192402073,1400000,1,1,31,RC Habitar Inmobiliario EU,"(4.64642854513266, -74.06207799911499)",[],2025-05-16,3,0,4,9,15,"['Parque de los Hippies', 'Club THEATRON', 'Éxito Chapinero', 'Parque de Lourdes', 'Carulla Calle 63', 'El Chato', 'Masa 70 | restaurante', 'Carulla Quinta Camacho', 'Plaza de Lourdes', 'Estacion Calle 63 Transmilenio', 'Ajisen Ramen', 'Bicono Zona G', 'WOK Calle 69', 'La Pinta de Bogotá', 'Mistral', 'La Salchipapería DC Chapinero', 'Insurgentes - Taco Bar', 'El Mono Bandido Chapinero', 'Mesa Franca', 'Hotel Vilar America']","['Bogotá', 'Chapinero', 'Cundinamarca']",['Estacion Calle 63 Transmilenio'],"El apartamento cuenta con un diseño interior moderno y acabados sencillos. Tiene pisos de madera laminada en áreas comunes y cerámica negra en baño y cocina, con mobiliario minimalista en tonos oscuros y encimeras de acero inoxidable. La iluminación natural es abundante gracias a grandes ventanales, aunque el pasillo central presenta iluminación limitada. La distribución es semi-abierta, con un pasillo que conecta habitaciones y una cocina compacta. Las vistas son hacia un entorno urbano con edificios de mediana altura. El estado general es bien cuidado, con paredes, pisos y techos en buen estado, y una decoración mínima enfocada en la funcionalidad."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192402100,1200000,2,1,50,Leyder,"(4.595610845141119, -74.1721773147583)","['Canchas Deportivas', 'Salón Comunal', 'Salón de Juegos', 'Supermercados / C.Comerciales', 'Sobre vía principal', 'Citófono', 'Ascensor', 'Trans. Público cercano', 'Calentador', 'Barra estilo americano', 'Portería / Recepción', 'Alarma']",2025-05-16,2,0,14,1,8,"['Terminal del Sur Bogota', 'Estacion Bosa', 'Tienda Jumbo Autopista Sur', 'Parque Polideportivo La Estancia', 'Supermercados Lider', 'Jumbo Autosur Cencosud', 'Portal Sur', 'Olímpica Perdomo', 'Cooratiendas Surkafalandia', 'Perdomo', 'D1 La Estancia Ciudad Bolívar', 'Estancia', 'Parque Zonal Autopista Sur', 'Parque María Cano', 'Barrio La Estancia', 'Parque Galicia', 'Parque De Los Muertos', 'Portal Sur JFK', 'Parque De Los Abuelos', 'Perdomo']","['Bosa', 'Bogotá', 'Cundinamarca', 'Olarte', 'Cl. 59 Sur', 'Cl. 62d Sur', 'Autopista Sur', 'Cl. 57r Bis Sur', 'Cra. 75', 'Cra. 75f', 'Carrera 75', 'Kennedy', 'Cl. 56d Sur']","['Terminal del Sur Bogota', 'Estacion Bosa', 'Portal Sur', 'Perdomo', 'Portal Sur JFK']","El apartamento tiene un estilo arquitectónico moderno con acabados contemporáneos en piedra y cerámica imitación madera. Ofrece una iluminación abundante gracias a amplias ventanas que distribuyen la luz uniformemente. Su distribución es abierta, facilitando el flujo entre la sala y la cocina, mientras que las habitaciones y el baño son más privados. Desde las ventanas se aprecia una vista urbana panorámica. El estado general es de buena conservación, con pisos y paredes en buen estado, y techos lisos con iluminación empotrada. Aunque la decoración es limitada, los elementos estructurales como el revestimiento de piedra aportan carácter."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192400436,20300000,3,4,340,Rentkasa SAS,"(4.649936029471198, -74.04993295669556)","['Vista panorámica', 'Piso en Madera', 'Sobre vía principal', 'Trans. Público cercano', 'Calentador', 'Cerca centro comercial', 'Closet', 'Chimenea', 'Balcón', 'Instalación de gas', 'Zona Residencial', 'Cocina Equipada']",2025-05-16,6,3,3,9,15,"['Quebrada La Vieja', 'Masa 70 | restaurante', 'El Chato', 'Carulla Rosales', 'Bicono Zona G', 'Al Agua Patos', 'Artesano Rosales by Crepes & Waffles', 'Ajisen Ramen', 'Hotel Rosales Plaza Bogotá', 'La Macheleria Steakhouse Zona G', 'SHG Liv Zona G Hotel', 'Tierra Chapinero', 'La Cabrera Bogotá l Parrilla Argentina | Restaurante Zona G', 'Fiero', 'Ramen Bar Tomodachi', 'Cecilia Cocina y Bar', 'LEO', 'Vitto Restaurante', 'Elcielo Restaurant Bogotá', 'Osaki Artisan']","['Bogotá', 'Chapinero', 'Cundinamarca']",[],"El apartamento, con estilo arquitectónico contemporáneo y acabados modernos, presenta suelos de madera pulida y superficies de cocina en granito. La iluminación natural es abundante en sala y comedor gracias a grandes ventanas que ofrecen vista urbana. La distribución es de concepto abierto en las áreas sociales, mientras que las habitaciones y baños son más cerrados. Su estado general es bien cuidado, con pisos y paredes en buen estado. La decoración es moderada, sin elementos estructurales que sobresalgan."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192400651,1550000,3,1,46,PORTADA INVERSIONES FONTIBON,"(4.665976131437818, -74.14353132247925)","['Salón Comunal', 'Salón de Juegos', 'Supermercados / C.Comerciales', 'En conjunto cerrado', 'Sobre vía principal', 'Colegios / Universidades', 'Citófono', 'Ascensor', 'Trans. Público cercano', 'Calentador', 'Vigilancia', 'Cocina Integral']",2025-05-16,3,0,-1,1,8,"['Parque Principal de Fontibón', 'Parque Fontibón', 'La Ventanita', 'Villemar', 'Parque Villemar', 'Tienda Ara Fontibón Colores', 'La Gran Parrilla Santandereana H&S \u200d', 'OXXO MAR', 'The Good Place', 'Punta Camaron Restaurante', 'AV. Centenario - KR 87', 'TIENDAS D1 EL CARMEN', 'Parque de Hayuelos', 'PALOS DE LEÑA FONTIBON (Leños & palos)', 'SUPERMERCADOS ECO SAS', 'Surtidora de Aves la 22 AR Villemar Fontibon El pollito Bien Bueno', 'AV. Centenario - KR 87', 'Restaurante Zona Gourmet', 'Cooratiendas', 'WITcompany Pizzeria']","['ZONA 5', 'Fontibón']","['AV. Centenario - KR 87', 'AV. Centenario - KR 87']","Este apartamento presenta acabados modernos básicos y un estilo arquitectónico sencillo. La iluminación natural es moderada, gracias a las ventanas de tamaño mediano que permiten una iluminación adecuada. Las áreas están distribuidas de manera convencional con una cocina separada y habitaciones, creando un diseño semiprivado. La cocina cuenta con materiales de cerámica y gabinetes de madera clara, brindando funcionalidad. Las vistas son predominantemente urbanas, en un entorno cerrado. El estado general del apartamento es bueno, con paredes, pisos y techos en condiciones adecuadas, sin signos de desgaste. El uso de ladrillo y azulejos añade un toque de carácter al espacio."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192400957,1600000,1,1,40,HOME PRO,"(4.620656555758807, -74.09499406814575)","['Salón Comunal', 'Supermercados / C.Comerciales', 'Colegios / Universidades', 'Trans. Público cercano', 'Ascensor', 'Calentador', 'Vigilancia', 'Cocina Integral', 'Closet', 'Zona de lavandería', 'Terraza', 'Cocina tipo Americano']",2025-05-16,3,0,6,-1,-1,"['Jumbo Carrera 30', 'Supermercado Don Camilo', 'El Corral Américas', 'Éxito Mallplaza NQS', 'Restaurante Darius', 'Mamá Pollo', 'IDRD PARQUE LOS EJIDOS', 'Vencedor El Pollo Colombiano Bogotá', 'Oxxo | Paloquemao', ""McDonald's"", 'Leños & Carbón Mallplaza NQS', 'AC 13 - Kr 38', 'Meals de colom', 'Cra. 30 - Calle 21', 'OXXO El Ejido', 'Cali mío - Paloquemao', 'Parque Nación Verdolaga', 'Donut Factory', 'Archies Mall Plaza NQS', 'D1 cundinamarca']","['Puente Aranda', 'Bogotá', 'Los Mártires', 'Cundinamarca']","['AC 13 - Kr 38', 'Cra. 30 - Calle 21']","El apartamento presenta un estilo arquitectónico moderno con acabados y materiales contemporáneos, como madera laminada en puertas y clósets, y pisos de baldosas con diseño marmoleado. La iluminación natural es abundante gracias a ventanas de tamaño mediano, y la distribución es abierta, conectando la cocina con la sala de estar y separando habitaciones y baños. Desde las ventanas se observa una vista urbana, lo que genera una perspectiva cerrada. El estado general es bien cuidado, con paredes, pisos y techos en buen estado, y una decoración mínima centrada en la funcionalidad."
