link,price,bedrooms,bathrooms,area,agency,coordinates,facilities,upload_date,stratum,parking_lots,floor,construction_age_min,construction_age_max,description,places,location,transportation
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-tabora-bogota/192396254,1600000,3,2,120,Nelson,"(4.695788359704164, -74.0978479385376)","['Cocina Integral', 'Terraza', 'Instalación de gas']",2025-05-15,3,0,2,9,15,"Este apartamento presenta un estilo arquitectónico sencillo con acabados modernos. La iluminación natural es adecuada gracias a las amplias ventanas, y cuenta con una distribución funcional que maximiza el uso del espacio, combinando áreas abiertas y cerradas. Se ubica en un entorno urbano densamente construido, limitando las vistas panorámicas. El estado general es bueno, con paredes, pisos y techos en buen estado, y una decoración minimalista que prioriza la funcionalidad.","['Pescaderia El Velero', 'Humedal Santa María del Lago', 'AC 80 - AV. C. de Cali', 'La Birria del Gordo', 'Estadio Tabora', 'mora mora', ""Domino's Pizza Av.Boyaca"", 'KFC Santa Helenita', '500 Rooftop', 'Parque Público Barrio Santa Helenita', 'Tiendas Ara Minuto De Dios', 'Parque La Clarita', 'Parque Barrio La Granja', 'Parque Tabora', 'IL NONNO Trattoria de Barrio', 'Surtimax Tabora', 'Burger Maker Bogotá', 'Lechonería Doña Rosalba', 'Tiendas Ara La Granja', 'Torta española Pasteleria']","['Engativá', 'Zona 3', 'Bogotá']",['AC 80 - AV. C. de Cali']
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-castilla-bogota/192396293,1220000,2,1,53,RE Inmobiliaria SAS,"(4.639306587279931, -74.14466857910156)","['Restaurantes', 'Sobre vía secundaria', 'Bombas de gasolina', 'Parques cercanos', 'Árboles frutales', 'Cómodas vias de acceso', 'Trans. Público cercano', 'Piso en Baldosa / Mármol', 'Comedor', 'Zona Residencial', 'Ventilación Natural']",2025-05-15,3,0,-1,0,1,"El apartamento tiene un estilo moderno con acabados sencillos y materiales de cerámica imitando piedra en el baño. La iluminación natural es limitada por ventanas pequeñas. La distribución es funcional, con un área abierta que conecta la cocina y la sala, mientras que las habitaciones y baños están compartimentados. Las vistas exteriores son urbanas, con edificios adyacentes. El estado general es bien cuidado, con paredes, pisos y techos en buen estado y una decoración mínima.","['Banderas', 'Mercado Zapatoca Castilla', 'Parque de Valladolid', 'Metro Banderas', 'La Cabaña de Álvaro', 'Polideportivo Castilla', 'Coliseo Deportivo Castilla', 'Mercado Zapatoca Senderos de Castilla', 'Panadería Kuty', 'CATRINA TAQUERÍA', 'Septimo cielo', 'Estación Banderas', 'Cali Vea - Castilla', ""Domino's Pizza Castilla"", 'Plazuelas de San Esteban', 'ASGARD BURGUER CASTILLA', 'KFC Castilla', 'Parque Condados De Castilla', 'La Poche Pescadería']","['Kennedy', 'Bogotá', 'Cundinamarca', 'Castilla']","['Banderas', 'Estación Banderas']"
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-victoria-norte-bogota/192396502,2200000,3,2,62,Inmobiliaria Gonzalez Amaya Ltda,"(4.732656239006762, -74.05328035354614)","['Salón Comunal', 'Cerca centro comercial', 'Cocina Integral', 'Trans. Público cercano', 'Zona Residencial']",2025-05-15,4,1,3,16,30,"El apartamento, ubicado en un entorno urbano denso, presenta un diseño contemporáneo con acabados moderadamente modernos y funcionales. La cocina compacta tiene gabinetes de madera y encimeras de granito. Las ventanas permiten una iluminación moderada, aunque la vista es principalmente cerrada hacia otros edificios. La distribución es estándar, con un pasillo central que conecta áreas individuales bien iluminadas, mientras que la sala de estar adopta un diseño abierto. Los baños cuentan con acabados sencillos. En general, el apartamento está en buen estado y bien cuidado, con paredes y techos en buen estado y sin elementos decorativos destacados.","['Yanuba Restaurante Cedritos', 'Empanadas donde el mono CEDRITOS', 'Restaurante Temático La Juguetería - Cedritos', 'Pescadería San Marino', 'Calle 146', ""Pan Pa' Ya! Oficinas"", 'El Corral Primax Las Margaritas', 'Santa Helena de Baviera', 'Charlotte Pastelería (Cake Shop)', 'Heros', 'Toro Azul', 'Oh My Sandwich! Colina', 'Olímpica', 'Tiendas Ara Victoria norte', 'Parque Prado Pinzón', 'Parque Victoria Norte', 'Kr 56 - Cl 152', ""Pan Pa' Ya! Mazurén 153"", ""Domino's Pizza Mazuren"", 'Tiendas Ara | Villa Magdala']","['Bogotá', 'Usaquén', 'Suba', 'Cundinamarca']","['Calle 146', 'Kr 56 - Cl 152']"
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-usaquen-bogota/192396566,3850000,3,2,67,DIANA CASTRO,"(4.725299927566191, -74.02959108352661)","['Baño Independiente', 'Zona de lavandería', 'Cocina Integral', 'Hall de Alcobas', 'Piso en Baldosa / Mármol', 'Closet', 'Instalación de gas', 'Calentador', 'Citófono']",2025-05-15,4,1,2,16,30,"El apartamento presenta un estilo moderno con acabados sencillos y funcionales. La iluminación natural es moderada gracias a grandes ventanas con cortinas pesadas, las cuales ofrecen vistas limitadas a un entorno urbano cerrado. La distribución es semiabierta, conectando la cocina de pisos de cerámica clara con el área de entrada, mientras que las habitaciones tienen una disposición cerrada con closets empotrados de madera oscura. El estado general es bueno, con paredes y techos en buen estado, y los baños cuentan con acabados modernos. Aunque el mobiliario es escaso, el lugar aparenta limpieza y funcionalidad.","['Carulla Calle 140', ""McDonald's"", 'Parque Altablanca', 'Parque Cedritos', 'PARQUE SOCIAL SAN ROOQUE', 'El Kiosco', 'Carulla Calle 147', 'OXXO Cedro', 'Parque Cedro Golf', 'Longo´s Cedritos', 'SUPERMECADO COMUNAL BARRANCAS', 'Archies - Cedritos', 'El Irish Pub - Cedritos', 'Calle 147. - Av. 9a. Cedritos', 'Al Agua Patos Tostadas y Cafe 140', 'Carulla Express Cedritos', 'Parque Cedro Madeira', 'Tienda Ara Belmira', 'Home Burgers Cedritos', 'Burger King Cedritos']","['Usaquén', 'Bogotá', 'Cundinamarca']",['Calle 147. - Av. 9a. Cedritos']
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-las-lomas-bogota/192396574,750000,2,2,55,RV Inmobiliaria,"(4.565837173605122, -74.10147428512573)","['Zona Residencial', 'Trans. Público cercano', 'Cerca centro comercial', 'Zona Comercial']",2025-05-15,2,0,-1,16,30,"Este apartamento cuenta con un estilo básico y tradicional, con acabados sencillos y pisos de cerámica anticuados. Las paredes pintadas de blanco están en mal estado, con desgaste y manchas. La iluminación natural es limitada, con una distribución abierta que une la cocina y áreas comunes, mientras que los baños están aislados. Desde las ventanas se observa una vista urbana de un entorno cerrado y densamente construido. El estado general del apartamento indica falta de mantenimiento, con signos de deterioro y un nivel de limpieza escaso, además de una decoración prácticamente inexistente.","['Parque Iglesia 20 de Julio', 'Jumbo 20 de Julio', 'Parque Metropolitano Bosque San Carlos.', 'Almibar Dulces Y Postres', 'Porvenir San Isidro', 'Parque Pijaos', 'Parque Country Sur', 'Polideportivo De Villa De Los Alpes', 'Tienda D1 - Las Lomas', 'KFC 20 de Julio', 'Parque Las Lomas', 'CHORISOPAS', 'Konfood Jumbo 20 de Julio L 1506', 'Parque Villa de Los alpes', 'Supermercado El Porvenir 20 de Julio', 'Country Sur', 'Portal 20 de Julio', 'Callejón del Taco', 'Tiendas D1 - 20 de Julio', 'Parque público 20 de julio']","['Bogotá', 'San Cristóbal', 'Rafael Uribe Uribe']","['Country Sur', 'Portal 20 de Julio']"
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-san-jose-bogota/192396611,1300000,2,1,39,Houm,"(4.5792269235092276, -74.10284757614136)","['Servicios Públicos', 'Balcón', 'Aire Acondicionado', 'Parques cercanos', 'Zonas Verdes', 'Colegios / Universidades', 'Cuarto de servicio', 'Trans. Público cercano', 'Zona de BBQ', 'Supermercados / C.Comerciales', 'Alcantarillado', 'Acceso Pavimentado']",2025-05-15,3,0,5,1,8,"El apartamento destaca por su diseño moderno con acabados en madera y tonos neutros. La cocina tiene muebles de madera y encimera oscura, integrada en una distribución abierta. Disfruta de iluminación natural abundante gracias a amplias ventanas que ofrecen vista urbana. Los espacios son funcionales, con áreas sociales en planta libre y dormitorios con accesos individuales. Los baños presentan acabados contemporáneos y cerámica en tonos claros. El estado general es nuevo, con paredes y techos en buen estado, sin desgaste visible.","['Parque Metropolitano Bosque San Carlos.', 'Almibar Dulces Y Postres', 'Parque Olaya', 'Éxito', 'Hornitos Restrepo', 'El Corral El Restrepo', 'Frisby Restrepo', 'KFC Restrepo', 'LECHONERIA NACHITO', 'Supermercado Olímpica Restrepo', 'Parque Central del Restrepo', 'ASADERO EL GRAN RODEO PARRILLA', ""Domino's Pizza Restrepo"", 'Tiendas D1 Restrepo', 'Kokoriko Restrepo', 'Surtilechona', 'Parque Country Sur', 'Qbano Restrepo', 'Tiendas Ara Restrepo', 'El Lechon Del Chonchis']","['Bogotá', 'Antonio Nariño']",[]
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-san-jose-bogota/192396614,1400000,2,1,43,Houm,"(4.5792269235092276, -74.10284757614136)","['Servicios Públicos', 'Balcón', 'Aire Acondicionado', 'Sensor de movimiento', 'Parques cercanos', 'Zonas Verdes', 'Colegios / Universidades', 'Trans. Público cercano', 'Supermercados / C.Comerciales', 'Alcantarillado', 'Acceso Pavimentado']",2025-05-15,3,0,1,1,8,"El apartamento tiene un diseño moderno con acabados limpios y materiales de madera en tonos oscuros. Su iluminación natural es moderada gracias a ventanas de tamaño mediano. La distribución es abierta, integrando la sala y la cocina, mientras que las habitaciones están separadas. Ofrece vista urbana y se encuentra en buen estado, con paredes, pisos y techos bien conservados.","['Parque Metropolitano Bosque San Carlos.', 'Almibar Dulces Y Postres', 'Parque Olaya', 'Éxito', 'Hornitos Restrepo', 'El Corral El Restrepo', 'Frisby Restrepo', 'KFC Restrepo', 'LECHONERIA NACHITO', 'Supermercado Olímpica Restrepo', 'Parque Central del Restrepo', 'ASADERO EL GRAN RODEO PARRILLA', ""Domino's Pizza Restrepo"", 'Tiendas D1 Restrepo', 'Kokoriko Restrepo', 'Surtilechona', 'Parque Country Sur', 'Qbano Restrepo', 'Tiendas Ara Restrepo', 'El Lechon Del Chonchis']","['Bogotá', 'Antonio Nariño', 'Cundinamarca']",[]
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-samper-mendoza-bogota/192397519,3080000,1,1,58,URBI Soluciones,"(4.619993529540097, -74.08179759979248)",[],2025-05-15,3,1,-1,9,15,"El apartamento destaca por su estilo moderno y acabados lujosos, con una cocina equipada con encimeras de granito y gabinetes de madera oscura. Ofrece iluminación abundante gracias a sus grandes ventanas que proporcionan vistas hacia un entorno urbano con áreas verdes. Su distribución es abierta, facilitando la transición entre espacios. Se encuentra en un estado general bien cuidado, con paredes y techos en buen estado y sin desgaste visible. Además, las áreas comunes del edificio, incluyendo piscina y gimnasio, están bien iluminadas y presentan un diseño moderno. Las terrazas ofrecen vistas panorámicas y un ambiente acogedor en el lobby y pasillos, bien mantenidos con plantas decorativas.","['Plaza de Mercado Paloquemao', 'Jumbo Carrera 30', 'Little Caesars Av. El Dorado', 'Parque El Renacimiento', 'Centro Memoria', 'Plaza Samper Mendoza Bogota', 'Tiendas Ara El Recuerdo', 'Éxito Mallplaza NQS', 'Tiendas ara', 'C.C. Calima', 'Restaurante El Poblado, Restaurante Comida Tipica, Colombiana', 'Oxxo | Paloquemao', 'Tiendas Ara usatama', ""McDonald's"", 'Éxito Calima', 'Leños & Carbón Mallplaza NQS', 'OXXO | Gran America', 'Parque Armenia', 'Concejo de Bogotá', 'Restaurante Café de las Letras']","['Bogotá', 'Puente Aranda', 'Teusaquillo', 'Los Mártires', 'Cundinamarca']","['Centro Memoria', 'C.C. Calima', 'Concejo de Bogotá']"
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-las-ferias-bogota/192393363,1500000,1,2,110,Bienco S.A,"(4.703166369034233, -74.09913539886475)","['Cerca centro comercial', 'Zona Comercial', 'Área Urbana', 'Trans. Público cercano', 'Piso en Baldosa / Mármol', 'Closet', 'Sobre vía principal', 'Vista panorámica', 'Instalación de gas']",2025-05-15,3,0,2,9,15,"El apartamento presenta acabados modernos en un estado general limpio, aunque con desgaste en paredes y pavimentos. Su distribución es abierta, con un diseño sencillo y minimalista, y una iluminación natural limitada debido a las pocas ventanas. Las vistas son urbanas, en un entorno densamente construido. Los pisos y paredes son principalmente de cerámica, sin decoración adicional y con mobiliario mínimo.","['Pescaderia El Velero', 'AC 80 - AV. C. de Cali', 'Tiendas Ara', 'PERRO MONO QUiRiGUA', 'Tiendas Ara Minuto De Dios', 'Hornitos Quirigua', 'TIENDA D1 CEREZOS', 'Estoy Dónde Elsa', 'KFC Quirigua', 'Parque Barrio La Granja', 'Parque Afidro Florencia', 'Oxxo Primavera', 'IL NONNO Trattoria de Barrio', 'Engativa', 'Burger Maker Bogotá', 'Lechonería Doña Rosalba', 'Tiendas Ara La Granja', ""Domino's Pizza Calle 80"", 'Lechoneria Flandes', 'Lechoneria La Rica']","['Engativá', 'Bogotá', 'Cundinamarca']",['AC 80 - AV. C. de Cali']
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-chico-norte-bogota/192394063,10500000,2,3,125,OLINDA BIENES RAICES,"(4.67570694809932, -74.05100584030151)","['Salón Comunal', 'Gimnasio', 'Balcón', 'Cocina Integral', 'Zona Infantil', 'Amoblado', 'Chimenea']",2025-05-15,6,3,9,1,8,"El apartamento cuenta con un diseño moderno y acabados contemporáneos, destacando la madera en el suelo y mármol en el baño. La iluminación natural es abundante gracias a amplias ventanas que permiten una buena entrada de luz. La distribución es abierta en las áreas comunes, con la cocina conectada al comedor y sin separaciones físicas. Las ventanas ofrecen una vista cerrada hacia un entorno urbano densamente poblado. Su estado general es bueno, con paredes limpias y techos en buen estado, además de una decoración mínima que enfatiza la funcionalidad.","['Parque de la 93', 'Carulla Country', 'Parque El Virrey', 'Casa Dann Carlton Hotel & Spa', 'Cumbia House de Gaira', 'Osaka Bogotá', 'Astoria Rooftop | The Best Rooftop in Colombia', 'Cantina La 15 Bogotá - Bar y Restaurante Mexicano', 'Crepes & Waffles Parque 93', 'Crepes & Waffles La Noventa', ""Piazza by Storia D'Amore Calle 93 Bogotá"", 'Estación Virrey', ""McDonald's"", 'Godo Facts Food', 'Crepes & Waffles Calle 83-Zona T', 'Al Agua Patos', 'Les Amis Bizcocheria', 'Cacio & Pepe', 'The Click Clack Hotel Bogotá', 'Vista Corona Bogotá']","['Bogotá', 'Chapinero', 'Cundinamarca', 'Barrios Unidos']",['Estación Virrey']
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-chapinero-bogota/192393148,2229434,2,2,65,GRUPO EMPRESARIAL OIKOS S.A.S,"(4.6332967110974455, -74.0644383430481)","['Cerca centro comercial', 'Cocina Integral', 'Parques cercanos', 'Cerca a sector comercial', 'Piso en Baldosa / Mármol', 'Closet', 'Caldera', 'Parqueadero interno', 'Escalera de Emergencia', 'Portería / Recepción', 'Ascensor', 'Piso en Madera']",2025-05-15,4,1,5,16,30,"El apartamento cuenta con acabados modernos y presenta una distribución abierta, que integra la cocina y la sala de estar. La iluminación natural es abundante, gracias a grandes ventanas que ofrecen vista urbana. Los materiales de la cocina incluyen madera simple y encimeras de granito. El estado general es bueno, con paredes, techos y pisos en buen estado y sin desgaste visible. En el entorno exterior, el edificio de ladrillo visto tiene un diseño urbano y una entrada bien cuidada. La decoración es mínima, con colores neutros que destacan los tonos de madera en puertas y muebles.","['Éxito Chapinero', 'Plaza 39 Centro Comercial', 'Pecas y Fresas Pastelería Artesanal', 'La Pinta de Bogotá', 'Little Caesars Javeriana', 'El Mono Bandido Chapinero', 'Insurgentes - Taco Bar', 'Hornitos Calle 51', 'Carulla Calle 47', 'Indigo Club', 'San Marcos Pastas y Panadería.. excelente producto exquisito sabor', ""McDonald's"", 'Amen Ramen', 'RESTAURANTE DOÑA CONSUELO', 'El Pantera Taqueria', 'Crepes & Waffles Centro Comercial Plaza 39', 'Shirai Ramen', 'Aizu Ramen Izakaya', 'The Ruanas Party', 'Cero Pollito']","['Bogotá', 'Chapinero', 'Teusaquillo', 'Cundinamarca', 'palermo']",[]
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192396663,4700000,2,3,74,AndreaGomez,"(4.70181908620374, -74.05332326889038)","['Terraza', 'Planta Eléctrica', 'Balcón', 'Cocina Integral', 'Parques cercanos', 'Parqueadero Visitantes', 'Caldera', 'Supermercados / C.Comerciales', 'Chimenea', 'Portería / Recepción', 'Citófono', 'Ascensor']",2025-05-15,5,2,3,1,8,"El apartamento destaca por su estilo moderno y acabados lujosos, con materiales en madera oscura y paredes blancas que crean un ambiente contemporáneo. La cocina cuenta con muebles de diseño lineal en tonos grises y una encimera clara. La iluminación natural es abundante gracias a grandes ventanas que ofrecen vista urbana. Su distribución es abierta, con continuidad entre el salón comedor y la cocina, y dormitorios con baños en suite. El estado general es nuevo, sin desgaste notable en paredes o pisos. Además, incluye elementos decorativos como un jardín vertical y una chimenea decorativa, reflejando orden y cuidado en su conservación.","[""McDonald's | Calle 127"", 'Carulla Alhambra', 'Crepes & Waffles Avenida 19', 'Estación Pepe Sierra', 'La Chula 116 | Restaurante Mexicano, Rumba, y Mariachi en Vivo', 'Hotel Lancaster House Suites', 'Bar Shamua', 'WOK Av. 19', 'Carulla Santa Barbara', 'Coctel del Mar', 'Seratta Gourmand Market 114', 'Yanuba Restaurante Santa Bárbara', 'Hornitos Santa Bárbara', 'Plaza MX Mariachis', 'Central Cevichería av. 19', 'Little Caesars Calle 127', 'El Mexican 116', 'Burger Music', 'Calle 127', 'Veccina Avenida 19']","['Bogotá', 'Suba', 'Usaquén', 'Cundinamarca', 'Colombia']","['Estación Pepe Sierra', 'Calle 127']"
